Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik,Accepted,Season
107000,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.99507328079256,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11542.0065700106,0,10/11
107050,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,7.09113670282402,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11542.8179339186,0,All
107100,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,7.10594695521452,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11546.1847093668,1,19/20
107150,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,7.08815216250484,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11542.0931702142,1,19/20
107200,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.98935532573516,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11542.0902180655,1,19/20
107250,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,7.08890137419427,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11544.1129515702,0,19/20
107300,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.82917290144428,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11540.8235578319,1,19/20
107350,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.99275787779267,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11541.5794126438,0,18/19
107400,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.90737972843097,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11541.0480930443,0,18/19
107450,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.89414808225443,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11540.6980874849,0,18/19
107500,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.75863023734294,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11539.659862074,0,18/19
107550,1.86472577638254,3.05653774685588,1.93282881829775,2.44631250474696,2.77332122027526,2.19492519758859,1.72591513018236,1.93017731971795,1.96822983215027,1.60131001340417,1.96312015337401,1.59787045709435,1.42967934657259,1.22826296290425,1.51625851658906,1.71926151250654,1.84268708695289,1.42554852355681,1.94212819417831,1.68657885095884,-22.3998433433806,-2.64585331132788,-5.55588942136577,-7.69530009202089,-5.25634690136652,-5.80809714978758,-14.3493404076994,-13.2729450021375,-6.0294418444616404,-21.206147800318,-10.8212576475555,-19.2549200770849,-25.1207311587859,-25.3359179787702,-26.503648879046,-15.3569030306896,-16.9325984283404,-22.1270348693909,-14.5035504595634,-19.259918022207,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.13202314551002,-2.39112625386147,-2.57481084155345,-3.06081706602306,-3.98859124935181,-3.98360130042799,-3.31504464991273,-2.68673521825052,-2.12089009405397,-1.2061603934469,-1.82573377300944,-2.24314060736757,-2.87432295217557,-4.9874932672838,-5.08380251887965,-4.05861859768167,-3.34439752064282,-2.68455404658627,0.0614308494836226,0.0177584047459112,0.0567748121650599,0.0180769981016573,0.0310560942873187,0.00817750337780109,0.0128087099613284,0.00960775585556696,-3,-3.00000000003486,1.00000034633551,6.7066525942976,1.00000019240689,-3.00000000000673,-2.99999999994368,0.999999398107688,1.00000015913456,0.999999699759967,-11540.0426075339,0,18/19
